dut_speed,dut_decel,dut_dist,foe_speed,foe_dist,envelope_id
43.0,8.9,47.0,39.0,47.0,17
15.0,5.0,67.0,45.0,56.0,17
37.0,7.4,87.0,11.0,66.0,17
26.0,9.7,11.0,17.0,75.0,17
49.0,3.8,31.0,22.0,84.0,17
8.0,6.1,51.0,28.0,93.0,17
30.0,8.4,71.0,34.0,3.0,17
19.0,4.5,91.0,40.0,12.0,17
41.0,6.9,15.0,45.0,21.0,17
13.0,9.2,35.0,12.0,30.0,17
36.0,5.300000000000001,55.0,18.0,39.0,17
25.0,7.6000000000000005,75.0,23.0,48.0,17
47.0,10.0,95.0,29.0,57.0,17
11.0,3.0,19.0,35.0,66.0,17
33.0,5.300000000000001,39.0,40.0,75.0,17
22.0,7.7,59.0,46.0,85.0,17
44.0,3.8,79.0,13.0,94.0,17
16.0,6.1,99.0,18.0,4.0,17
39.0,8.5,4.0,24.0,13.0,17
27.0,4.6,24.0,30.0,22.0,17
50.0,6.9,44.0,36.0,31.0,17
5.0,9.2,64.0,41.0,40.0,17
28.0,3.3,84.0,47.0,49.0,17
16.0,5.6,8.0,14.0,58.0,17
39.0,7.9,28.0,19.0,67.0,17
11.0,4.1,48.0,25.0,76.0,17
33.0,6.4,68.0,31.0,85.0,17
22.0,8.7,88.0,36.0,94.0,17
44.0,4.8,12.0,42.0,4.0,17
8.0,7.2,32.0,48.0,13.0,17
30.0,9.5,52.0,14.0,23.0,17
19.0,3.5,72.0,20.0,32.0,17
42.0,5.9,92.0,26.0,41.0,17
14.0,8.2,16.0,31.0,50.0,17
36.0,4.3,36.0,37.0,59.0,17
25.0,6.6,56.0,43.0,68.0,17
47.0,9.0,76.0,49.0,77.0,17
6.0,5.1,96.0,15.0,86.0,17
29.0,7.4,20.0,21.0,95.0,17
18.0,9.8,40.0,27.0,5.0,17
40.0,3.1,60.0,32.0,14.0,17
12.0,5.4,80.0,38.0,23.0,17
35.0,7.800000000000001,100.0,44.0,33.0,17
23.0,3.9,0.0,49.0,42.0,17
46.0,6.2,20.0,10.0,51.0,17
9.0,8.5,40.0,16.0,60.0,17
32.0,4.7,60.0,22.0,69.0,17
21.0,7.0,80.0,28.0,78.0,17
43.0,9.3,4.0,33.0,87.0,17
15.0,3.4,24.0,39.0,96.0,17
37.0,5.7,44.0,45.0,6.0,17
26.0,8.0,64.0,11.0,15.0,17
49.0,4.1,84.0,17.0,24.0,17
6.0,6.5,8.0,23.0,33.0,17
28.0,8.8,28.0,28.0,42.0,17
17.0,4.9,48.0,34.0,52.0,17
40.0,7.2,68.0,40.0,61.0,17
11.0,9.600000000000001,88.0,45.0,70.0,17
34.0,3.6,12.0,12.0,79.0,17
23.0,6.0,32.0,18.0,88.0,17
45.0,8.3,52.0,23.0,97.0,17
9.0,4.4,72.0,29.0,7.0,17
31.0,6.7,92.0,35.0,16.0,17
20.0,9.100000000000001,16.0,41.0,25.0,17
42.0,5.2,36.0,46.0,34.0,17
14.0,7.5,56.0,13.0,43.0,17
37.0,9.8,76.0,19.0,52.0,17
25.0,3.2,96.0,24.0,61.0,17
48.0,5.5,1.0,30.0,71.0,17
7.0,7.9,21.0,36.0,80.0,17
30.0,4.0,41.0,41.0,89.0,17
18.0,6.300000000000001,61.0,47.0,98.0,17
41.0,8.600000000000001,81.0,14.0,8.0,17
13.0,4.7,5.0,19.0,17.0,17
35.0,7.1000000000000005,25.0,25.0,26.0,17
24.0,9.4,45.0,31.0,35.0,17
47.0,3.4,65.0,36.0,44.0,17
10.0,5.800000000000001,85.0,42.0,53.0,17
32.0,8.100000000000001,9.0,48.0,62.0,17
21.0,4.2,29.0,14.0,71.0,17
44.0,6.6,49.0,20.0,80.0,17
16.0,8.9,69.0,26.0,90.0,17
38.0,5.0,89.0,32.0,99.0,17
27.0,7.3,13.0,37.0,9.0,17
49.0,9.7,33.0,43.0,18.0,17
5.0,3.7,53.0,49.0,27.0,17
28.0,6.0,73.0,15.0,36.0,17
17.0,8.4,93.0,21.0,45.0,17
39.0,4.5,17.0,27.0,54.0,17
11.0,6.800000000000001,37.0,32.0,63.0,17
34.0,9.2,57.0,38.0,72.0,17
35.0,9.2,61.0,40.0,77.0,17
35.0,9.4,60.0,42.0,75.0,17
35.0,9.4,61.0,41.0,77.0,17
35.0,9.3,61.0,41.0,77.0,17
35.0,9.3,58.0,41.0,72.0,17
35.0,9.4,60.0,42.0,75.0,17
35.0,9.4,59.0,42.0,73.0,17
35.0,9.4,58.0,42.0,72.0,17
35.0,9.4,57.0,40.0,75.0,17
34.0,9.2,58.0,40.0,73.0,17
35.0,9.3,57.0,40.0,74.0,17
35.0,9.4,57.0,40.0,74.0,17
36.0,9.100000000000001,56.0,40.0,73.0,17
36.0,9.4,57.0,40.0,74.0,17
35.0,9.5,58.0,40.0,75.0,17
35.0,9.5,58.0,40.0,74.0,17
35.0,9.3,55.0,39.0,72.0,17
34.0,9.100000000000001,58.0,40.0,72.0,17
34.0,9.2,59.0,40.0,73.0,17
34.0,9.100000000000001,59.0,40.0,72.0,17
34.0,9.100000000000001,59.0,40.0,76.0,17
34.0,9.100000000000001,59.0,40.0,72.0,17
34.0,9.0,59.0,40.0,74.0,17
34.0,9.0,59.0,40.0,75.0,17
33.0,8.9,60.0,40.0,76.0,17
34.0,9.100000000000001,59.0,41.0,78.0,17
33.0,9.0,60.0,41.0,77.0,17
33.0,9.0,60.0,41.0,78.0,17
33.0,8.9,58.0,40.0,77.0,17
34.0,9.0,59.0,39.0,74.0,17
33.0,8.9,58.0,39.0,75.0,17
33.0,8.9,58.0,39.0,74.0,17
34.0,8.7,58.0,38.0,73.0,17
33.0,8.8,56.0,39.0,76.0,17
33.0,8.7,57.0,39.0,75.0,17
34.0,8.7,57.0,39.0,74.0,17
34.0,8.5,60.0,39.0,74.0,17
34.0,8.600000000000001,57.0,37.0,74.0,17
34.0,8.5,59.0,38.0,73.0,17
34.0,8.600000000000001,58.0,38.0,74.0,17
34.0,8.4,59.0,37.0,73.0,17
34.0,8.7,57.0,36.0,74.0,17
35.0,8.5,58.0,36.0,74.0,17
34.0,8.4,58.0,37.0,73.0,17
33.0,8.3,60.0,37.0,70.0,17
35.0,8.4,58.0,35.0,73.0,17
33.0,8.4,59.0,36.0,71.0,17
34.0,8.4,58.0,35.0,72.0,17
34.0,8.3,58.0,35.0,67.0,17
35.0,8.4,59.0,34.0,72.0,17
35.0,8.4,58.0,35.0,69.0,17
34.0,8.4,58.0,35.0,68.0,17
34.0,8.2,60.0,36.0,65.0,17
32.0,8.3,57.0,36.0,66.0,17
32.0,8.4,56.0,36.0,68.0,17
32.0,8.4,56.0,36.0,67.0,17
34.0,8.100000000000001,59.0,35.0,65.0,17
35.0,8.4,58.0,34.0,68.0,17
35.0,8.2,59.0,34.0,66.0,17
34.0,8.100000000000001,59.0,34.0,65.0,17
35.0,8.3,62.0,37.0,75.0,17
34.0,8.2,61.0,38.0,71.0,17
34.0,8.3,58.0,38.0,69.0,17
34.0,8.3,59.0,38.0,70.0,17
31.0,8.4,52.0,36.0,68.0,17
32.0,8.4,56.0,37.0,67.0,17
31.0,8.4,54.0,37.0,67.0,17
31.0,8.4,55.0,37.0,67.0,17
34.0,8.0,61.0,33.0,63.0,17
33.0,8.0,60.0,36.0,64.0,17
34.0,8.100000000000001,59.0,36.0,66.0,17
34.0,8.100000000000001,59.0,36.0,65.0,17
34.0,8.0,61.0,34.0,62.0,17
35.0,8.2,59.0,33.0,66.0,17
36.0,8.2,58.0,34.0,67.0,17
36.0,8.2,58.0,34.0,67.0,17
34.0,9.0,57.0,41.0,79.0,17
35.0,9.3,58.0,41.0,77.0,17
35.0,9.100000000000001,57.0,41.0,78.0,17
34.0,9.100000000000001,57.0,41.0,79.0,17
30.0,8.2,53.0,37.0,66.0,17
31.0,8.4,50.0,36.0,67.0,17
32.0,8.5,51.0,36.0,68.0,17
32.0,8.5,52.0,37.0,68.0,17
31.0,8.2,51.0,37.0,66.0,17
31.0,8.3,55.0,38.0,67.0,17
31.0,8.2,53.0,38.0,66.0,17
31.0,8.2,52.0,38.0,66.0,17
30.0,8.2,49.0,38.0,68.0,17
31.0,8.3,53.0,39.0,67.0,17
30.0,8.2,51.0,39.0,68.0,17
30.0,8.2,50.0,39.0,68.0,17
34.0,9.3,59.0,42.0,70.0,17
34.0,9.100000000000001,57.0,40.0,70.0,17
33.0,9.2,58.0,41.0,69.0,17
34.0,9.2,57.0,41.0,70.0,17
34.0,8.100000000000001,58.0,39.0,69.0,17
34.0,8.3,57.0,38.0,69.0,17
33.0,8.2,57.0,38.0,69.0,17
34.0,8.3,57.0,38.0,69.0,17
17.0,6.1,86.0,42.0,29.0,100
39.0,8.5,10.0,48.0,38.0,100
11.0,4.6,30.0,14.0,47.0,100
33.0,6.9,50.0,20.0,56.0,100
22.0,9.2,70.0,26.0,65.0,100
45.0,3.3,90.0,31.0,74.0,100
8.0,5.6,14.0,37.0,83.0,100
31.0,7.9,34.0,43.0,92.0,100
19.0,4.0,54.0,48.0,2.0,100
42.0,6.4,74.0,15.0,11.0,100
14.0,8.7,94.0,21.0,21.0,100
36.0,4.8,18.0,26.0,30.0,100
25.0,7.2,38.0,32.0,39.0,100
47.0,9.5,58.0,38.0,48.0,100
7.0,3.5,78.0,43.0,57.0,100
29.0,5.9,98.0,49.0,66.0,100
18.0,8.2,3.0,10.0,75.0,100
40.0,4.3,23.0,16.0,84.0,100
12.0,6.6,43.0,22.0,93.0,100
35.0,9.0,63.0,27.0,3.0,100
24.0,5.1,83.0,33.0,12.0,100
46.0,7.4,7.0,39.0,21.0,100
9.0,9.8,27.0,44.0,30.0,100
32.0,3.1,47.0,11.0,40.0,100
21.0,5.4,67.0,17.0,49.0,100
43.0,7.800000000000001,87.0,22.0,58.0,100
15.0,3.9,11.0,28.0,67.0,100
38.0,6.2,31.0,34.0,76.0,100
26.0,8.5,51.0,40.0,85.0,100
49.0,4.7,71.0,45.0,94.0,100
6.0,7.0,91.0,12.0,4.0,100
28.0,9.3,15.0,17.0,13.0,100
17.0,3.4,35.0,23.0,22.0,100
40.0,5.7,55.0,29.0,31.0,100
12.0,8.0,75.0,35.0,40.0,100
34.0,4.1,95.0,40.0,49.0,100
23.0,6.5,19.0,46.0,59.0,100
17.0,6.1,86.0,42.0,29.0,18
39.0,8.5,10.0,48.0,38.0,18
11.0,4.6,30.0,14.0,47.0,18
33.0,6.9,50.0,20.0,56.0,18
22.0,9.2,70.0,26.0,65.0,18
45.0,3.3,90.0,31.0,74.0,18
8.0,5.6,14.0,37.0,83.0,18
31.0,7.9,34.0,43.0,92.0,18
19.0,4.0,54.0,48.0,2.0,18
42.0,6.4,74.0,15.0,11.0,18
14.0,8.7,94.0,21.0,21.0,18
36.0,4.8,18.0,26.0,30.0,18
25.0,7.2,38.0,32.0,39.0,18
47.0,9.5,58.0,38.0,48.0,18
7.0,3.5,78.0,43.0,57.0,18
29.0,5.9,98.0,49.0,66.0,18
18.0,8.2,3.0,10.0,75.0,18
40.0,4.3,23.0,16.0,84.0,18
12.0,6.6,43.0,22.0,93.0,18
35.0,9.0,63.0,27.0,3.0,18
24.0,5.1,83.0,33.0,12.0,18
46.0,7.4,7.0,39.0,21.0,18
9.0,9.8,27.0,44.0,30.0,18
32.0,3.1,47.0,11.0,40.0,18
21.0,5.4,67.0,17.0,49.0,18
43.0,7.800000000000001,87.0,22.0,58.0,18
15.0,3.9,11.0,28.0,67.0,18
38.0,6.2,31.0,34.0,76.0,18
26.0,8.5,51.0,40.0,85.0,18
49.0,4.7,71.0,45.0,94.0,18
6.0,7.0,91.0,12.0,4.0,18
28.0,9.3,15.0,17.0,13.0,18
17.0,3.4,35.0,23.0,22.0,18
40.0,5.7,55.0,29.0,31.0,18
12.0,8.0,75.0,35.0,40.0,18
34.0,4.1,95.0,40.0,49.0,18
23.0,6.5,19.0,46.0,59.0,18
26.0,6.800000000000001,24.0,48.0,62.0,18
26.0,6.800000000000001,21.0,49.0,59.0,18
24.0,6.7,21.0,49.0,64.0,18
26.0,6.800000000000001,22.0,48.0,65.0,18
25.0,6.6,21.0,47.0,61.0,18
25.0,6.5,20.0,48.0,59.0,18
25.0,6.5,20.0,48.0,60.0,18
25.0,6.4,22.0,47.0,57.0,18
26.0,6.6,20.0,46.0,61.0,18
25.0,6.4,22.0,46.0,59.0,18
26.0,6.5,21.0,46.0,60.0,18
26.0,6.300000000000001,23.0,46.0,57.0,18
26.0,6.6,21.0,45.0,60.0,18
26.0,6.4,22.0,45.0,58.0,18
26.0,6.4,23.0,45.0,57.0,18
27.0,6.300000000000001,25.0,45.0,55.0,18
27.0,6.5,22.0,45.0,58.0,18
27.0,6.4,24.0,44.0,57.0,18
27.0,6.4,25.0,45.0,56.0,18
27.0,6.300000000000001,26.0,44.0,54.0,18
28.0,6.5,24.0,44.0,57.0,18
28.0,6.4,25.0,44.0,55.0,18
28.0,6.4,25.0,44.0,56.0,18
29.0,6.4,26.0,44.0,55.0,18
28.0,6.5,24.0,43.0,56.0,18
29.0,6.4,25.0,44.0,56.0,18
29.0,6.4,26.0,44.0,55.0,18
25.0,6.300000000000001,22.0,46.0,62.0,18
25.0,6.300000000000001,23.0,46.0,58.0,18
25.0,6.2,23.0,46.0,60.0,18
25.0,6.300000000000001,23.0,46.0,61.0,18
29.0,6.5,28.0,43.0,54.0,18
29.0,6.5,25.0,43.0,56.0,18
29.0,6.5,26.0,43.0,55.0,18
29.0,6.5,27.0,43.0,55.0,18
30.0,6.5,29.0,43.0,56.0,18
29.0,6.5,29.0,43.0,53.0,18
29.0,6.4,30.0,43.0,55.0,18
29.0,6.4,29.0,43.0,55.0,18
30.0,6.4,30.0,43.0,52.0,18
31.0,6.5,29.0,42.0,56.0,18
31.0,6.4,29.0,42.0,54.0,18
31.0,6.5,29.0,42.0,55.0,18
31.0,6.4,29.0,41.0,53.0,18
31.0,6.4,30.0,42.0,51.0,18
31.0,6.300000000000001,29.0,42.0,52.0,18
31.0,6.300000000000001,29.0,41.0,52.0,18
30.0,6.2,32.0,41.0,49.0,18
30.0,6.4,29.0,43.0,50.0,18
30.0,6.2,31.0,43.0,49.0,18
30.0,6.2,32.0,42.0,49.0,18
29.0,6.300000000000001,36.0,42.0,50.0,18
29.0,6.300000000000001,31.0,44.0,50.0,18
30.0,6.2,28.0,43.0,49.0,18
30.0,6.2,30.0,43.0,49.0,18
31.0,6.4,30.0,42.0,52.0,18
31.0,6.5,29.0,42.0,55.0,18
32.0,6.5,29.0,42.0,54.0,18
32.0,6.4,30.0,42.0,53.0,18
29.0,6.1,36.0,42.0,50.0,18
29.0,6.2,31.0,44.0,50.0,18
30.0,6.300000000000001,29.0,43.0,49.0,18
29.0,6.300000000000001,30.0,43.0,49.0,18
31.0,6.5,33.0,41.0,51.0,18
33.0,6.5,29.0,41.0,53.0,18
32.0,6.5,32.0,41.0,52.0,18
32.0,6.5,32.0,41.0,52.0,18
29.0,6.2,35.0,42.0,50.0,18
29.0,6.300000000000001,31.0,44.0,50.0,18
30.0,6.300000000000001,29.0,43.0,49.0,18
30.0,6.300000000000001,30.0,43.0,49.0,18
31.0,6.1,36.0,42.0,47.0,18
29.0,6.300000000000001,32.0,44.0,49.0,18
29.0,6.300000000000001,29.0,43.0,50.0,18
29.0,6.300000000000001,30.0,43.0,50.0,18
32.0,6.5,35.0,40.0,50.0,18
33.0,6.5,32.0,40.0,52.0,18
33.0,6.6,34.0,40.0,51.0,18
33.0,6.6,33.0,40.0,52.0,18
33.0,6.4,36.0,39.0,52.0,18
34.0,6.5,33.0,40.0,52.0,18
34.0,6.7,32.0,41.0,50.0,18
33.0,6.7,33.0,41.0,49.0,18
34.0,6.7,35.0,41.0,50.0,18
33.0,6.800000000000001,33.0,41.0,49.0,18
33.0,6.7,31.0,41.0,50.0,18
33.0,6.7,31.0,41.0,50.0,18
34.0,6.7,34.0,41.0,50.0,18
34.0,6.6,32.0,41.0,53.0,18
35.0,6.6,33.0,41.0,52.0,18
35.0,6.6,33.0,41.0,52.0,18
29.0,6.5,33.0,42.0,57.0,18
31.0,6.5,29.0,42.0,56.0,18
30.0,6.6,31.0,42.0,57.0,18
31.0,6.5,30.0,42.0,57.0,18
29.0,6.0,35.0,42.0,50.0,18
29.0,6.2,31.0,44.0,50.0,18
42.0,9.2,34.0,44.0,24.0,100
14.0,5.300000000000001,54.0,49.0,33.0,100
36.0,7.6000000000000005,74.0,10.0,42.0,100
25.0,10.0,94.0,16.0,51.0,100
47.0,3.1,18.0,22.0,60.0,100
6.0,5.4,38.0,28.0,69.0,100
29.0,7.7,58.0,33.0,78.0,100
18.0,3.8,78.0,39.0,87.0,100
40.0,6.2,98.0,45.0,97.0,100
12.0,8.5,3.0,11.0,6.0,100
35.0,4.6,23.0,17.0,16.0,100
23.0,7.0,43.0,23.0,25.0,100
46.0,9.3,63.0,28.0,34.0,100
9.0,3.3,83.0,34.0,43.0,100
32.0,5.7,7.0,40.0,52.0,100
21.0,8.0,27.0,45.0,61.0,100
43.0,4.1,47.0,12.0,70.0,100
15.0,6.4,67.0,18.0,79.0,100
37.0,8.8,87.0,23.0,88.0,100
26.0,4.9,11.0,29.0,97.0,100
49.0,7.2,31.0,35.0,7.0,100
6.0,9.600000000000001,51.0,41.0,16.0,100
28.0,3.6,71.0,46.0,25.0,100
17.0,5.9,91.0,13.0,35.0,100
40.0,8.3,15.0,19.0,44.0,100
11.0,4.4,35.0,24.0,53.0,100
34.0,6.7,55.0,30.0,62.0,100
23.0,9.0,75.0,36.0,71.0,100
45.0,5.1,95.0,41.0,80.0,100
9.0,7.5,19.0,47.0,89.0,100
31.0,9.8,39.0,14.0,98.0,100
20.0,3.2,59.0,19.0,8.0,100
42.0,5.5,79.0,25.0,17.0,100
14.0,7.800000000000001,99.0,31.0,26.0,100
37.0,3.9,3.0,36.0,35.0,100
25.0,6.300000000000001,23.0,42.0,44.0,100
48.0,8.600000000000001,43.0,48.0,54.0,100
42.0,9.2,34.0,44.0,24.0,19
14.0,5.300000000000001,54.0,49.0,33.0,19
36.0,7.6000000000000005,74.0,10.0,42.0,19
25.0,10.0,94.0,16.0,51.0,19
47.0,3.1,18.0,22.0,60.0,19
6.0,5.4,38.0,28.0,69.0,19
29.0,7.7,58.0,33.0,78.0,19
18.0,3.8,78.0,39.0,87.0,19
40.0,6.2,98.0,45.0,97.0,19
12.0,8.5,3.0,11.0,6.0,19
35.0,4.6,23.0,17.0,16.0,19
23.0,7.0,43.0,23.0,25.0,19
46.0,9.3,63.0,28.0,34.0,19
9.0,3.3,83.0,34.0,43.0,19
32.0,5.7,7.0,40.0,52.0,19
21.0,8.0,27.0,45.0,61.0,19
43.0,4.1,47.0,12.0,70.0,19
15.0,6.4,67.0,18.0,79.0,19
37.0,8.8,87.0,23.0,88.0,19
26.0,4.9,11.0,29.0,97.0,19
49.0,7.2,31.0,35.0,7.0,19
6.0,9.600000000000001,51.0,41.0,16.0,19
28.0,3.6,71.0,46.0,25.0,19
17.0,5.9,91.0,13.0,35.0,19
40.0,8.3,15.0,19.0,44.0,19
11.0,4.4,35.0,24.0,53.0,19
34.0,6.7,55.0,30.0,62.0,19
23.0,9.0,75.0,36.0,71.0,19
45.0,5.1,95.0,41.0,80.0,19
9.0,7.5,19.0,47.0,89.0,19
31.0,9.8,39.0,14.0,98.0,19
20.0,3.2,59.0,19.0,8.0,19
42.0,5.5,79.0,25.0,17.0,19
14.0,7.800000000000001,99.0,31.0,26.0,19
37.0,3.9,3.0,36.0,35.0,19
25.0,6.300000000000001,23.0,42.0,44.0,19
48.0,8.600000000000001,43.0,48.0,54.0,19
50.0,8.7,48.0,50.0,63.0,19
50.0,8.8,48.0,49.0,62.0,19
50.0,8.8,48.0,50.0,63.0,19
50.0,8.7,46.0,50.0,65.0,19
50.0,8.7,48.0,50.0,63.0,19
50.0,8.7,47.0,50.0,64.0,19
50.0,8.9,46.0,50.0,61.0,19
50.0,8.9,47.0,50.0,60.0,19
50.0,8.600000000000001,48.0,50.0,64.0,19
50.0,8.9,45.0,50.0,59.0,19
50.0,8.9,44.0,50.0,64.0,19
28.0,7.5,98.0,13.0,17.0,100
16.0,9.8,3.0,19.0,26.0,100
39.0,3.2,23.0,24.0,35.0,100
11.0,5.5,43.0,30.0,44.0,100
33.0,7.800000000000001,63.0,36.0,53.0,100
22.0,3.9,83.0,42.0,62.0,100
44.0,6.300000000000001,7.0,47.0,71.0,100
8.0,8.600000000000001,27.0,14.0,80.0,100
30.0,4.7,47.0,20.0,90.0,100
19.0,7.0,67.0,25.0,99.0,100
42.0,9.4,87.0,31.0,9.0,100
14.0,3.4,11.0,37.0,18.0,100
36.0,5.800000000000001,31.0,42.0,27.0,100
25.0,8.100000000000001,51.0,48.0,36.0,100
47.0,4.2,71.0,15.0,45.0,100
6.0,6.5,91.0,20.0,54.0,100
29.0,8.9,15.0,26.0,63.0,100
18.0,5.0,35.0,32.0,72.0,100
28.0,7.5,98.0,13.0,17.0,20
16.0,9.8,3.0,19.0,26.0,20
39.0,3.2,23.0,24.0,35.0,20
11.0,5.5,43.0,30.0,44.0,20
33.0,7.800000000000001,63.0,36.0,53.0,20
22.0,3.9,83.0,42.0,62.0,20
44.0,6.300000000000001,7.0,47.0,71.0,20
8.0,8.600000000000001,27.0,14.0,80.0,20
30.0,4.7,47.0,20.0,90.0,20
19.0,7.0,67.0,25.0,99.0,20
42.0,9.4,87.0,31.0,9.0,20
14.0,3.4,11.0,37.0,18.0,20
36.0,5.800000000000001,31.0,42.0,27.0,20
25.0,8.100000000000001,51.0,48.0,36.0,20
47.0,4.2,71.0,15.0,45.0,20
6.0,6.5,91.0,20.0,54.0,20
29.0,8.9,15.0,26.0,63.0,20
18.0,5.0,35.0,32.0,72.0,20
19.0,5.1,34.0,33.0,70.0,20
19.0,5.1,36.0,34.0,74.0,20
18.0,5.0,36.0,33.0,75.0,20
19.0,5.1,36.0,34.0,75.0,20
19.0,4.9,36.0,34.0,76.0,20
18.0,4.9,36.0,33.0,76.0,20
17.0,5.0,36.0,33.0,75.0,20
17.0,5.0,36.0,33.0,75.0,20
17.0,4.8,40.0,33.0,76.0,20
18.0,4.7,36.0,34.0,78.0,20
18.0,4.8,34.0,34.0,78.0,20
18.0,4.8,35.0,34.0,78.0,20
18.0,4.8,39.0,33.0,77.0,20
18.0,4.8,36.0,34.0,78.0,20
18.0,4.9,34.0,34.0,77.0,20
18.0,4.8,35.0,34.0,77.0,20
19.0,5.1,38.0,33.0,77.0,20
18.0,4.9,36.0,33.0,76.0,20
18.0,4.9,35.0,33.0,74.0,20
18.0,5.0,35.0,33.0,73.0,20
17.0,4.8,35.0,34.0,73.0,20
18.0,4.8,36.0,33.0,75.0,20
18.0,4.9,36.0,33.0,76.0,20
18.0,4.9,36.0,33.0,76.0,20
19.0,5.1,37.0,32.0,72.0,20
19.0,5.1,36.0,34.0,74.0,20
18.0,5.1,34.0,34.0,74.0,20
18.0,5.1,35.0,34.0,74.0,20
18.0,5.1,38.0,33.0,71.0,20
18.0,5.0,34.0,32.0,70.0,20
18.0,5.1,36.0,32.0,70.0,20
18.0,5.0,35.0,32.0,70.0,20
18.0,5.1,34.0,32.0,69.0,20
18.0,5.0,32.0,32.0,71.0,20
18.0,5.1,33.0,32.0,70.0,20
18.0,5.1,33.0,32.0,69.0,20
19.0,5.2,33.0,31.0,68.0,20
18.0,5.1,31.0,32.0,70.0,20
19.0,5.2,32.0,31.0,69.0,20
19.0,5.1,31.0,31.0,70.0,20
20.0,5.1,37.0,34.0,73.0,20
18.0,5.1,34.0,35.0,74.0,20
19.0,5.1,35.0,35.0,73.0,20
20.0,5.1,36.0,35.0,73.0,20
20.0,5.300000000000001,39.0,35.0,70.0,20
21.0,5.1,38.0,33.0,73.0,20
20.0,5.0,36.0,33.0,74.0,20
20.0,5.0,35.0,34.0,75.0,20
21.0,5.300000000000001,37.0,36.0,74.0,20
18.0,5.1,35.0,36.0,73.0,20
19.0,5.2,36.0,36.0,74.0,20
20.0,5.300000000000001,36.0,36.0,74.0,20
20.0,5.300000000000001,40.0,37.0,72.0,20
22.0,5.4,37.0,35.0,75.0,20
21.0,5.4,34.0,35.0,76.0,20
21.0,5.300000000000001,33.0,36.0,76.0,20
18.0,4.9,33.0,33.0,68.0,20
18.0,5.0,32.0,32.0,71.0,20
18.0,4.9,32.0,32.0,70.0,20
18.0,4.9,33.0,33.0,69.0,20
19.0,5.1,31.0,31.0,73.0,20
18.0,4.9,32.0,32.0,72.0,20
18.0,4.9,33.0,31.0,69.0,20
18.0,4.9,33.0,32.0,70.0,20
20.0,5.5,40.0,37.0,74.0,20
22.0,5.300000000000001,37.0,35.0,75.0,20
21.0,5.2,34.0,35.0,75.0,20
21.0,5.1,34.0,35.0,74.0,20
18.0,5.1,31.0,30.0,72.0,20
18.0,4.9,32.0,32.0,72.0,20
19.0,4.9,32.0,32.0,71.0,20
19.0,5.0,32.0,32.0,71.0,20
21.0,5.2,36.0,37.0,75.0,20
18.0,5.2,36.0,37.0,74.0,20
20.0,5.2,36.0,38.0,75.0,20
20.0,5.2,36.0,38.0,75.0,20
17.0,4.8,32.0,31.0,71.0,20
18.0,4.9,33.0,32.0,72.0,20
18.0,4.9,33.0,32.0,72.0,20
18.0,4.9,33.0,32.0,71.0,20
21.0,5.4,32.0,38.0,77.0,20
23.0,5.300000000000001,36.0,36.0,76.0,20
22.0,5.2,39.0,37.0,74.0,20
23.0,5.2,38.0,37.0,75.0,20
23.0,5.300000000000001,41.0,37.0,75.0,20
24.0,5.300000000000001,38.0,36.0,75.0,20
24.0,5.300000000000001,40.0,37.0,76.0,20
23.0,5.300000000000001,40.0,37.0,75.0,20
23.0,5.1,39.0,37.0,71.0,20
24.0,5.300000000000001,38.0,36.0,75.0,20
24.0,5.2,38.0,36.0,73.0,20
24.0,5.1,38.0,37.0,72.0,20
18.0,5.2,32.0,32.0,68.0,20
18.0,5.2,35.0,32.0,68.0,20
17.0,5.2,33.0,32.0,68.0,20
17.0,5.2,32.0,32.0,68.0,20
18.0,5.2,35.0,31.0,70.0,20
18.0,5.2,35.0,32.0,68.0,20
18.0,5.2,35.0,31.0,69.0,20
18.0,5.2,35.0,32.0,68.0,20
38.0,9.3,69.0,13.0,58.0,100
26.0,3.3,89.0,18.0,67.0,100
49.0,5.7,13.0,24.0,76.0,100
6.0,8.0,33.0,30.0,85.0,100
28.0,4.1,53.0,35.0,94.0,100
17.0,6.4,73.0,41.0,4.0,100
40.0,8.8,93.0,47.0,13.0,100
12.0,4.9,17.0,13.0,23.0,100
34.0,7.2,37.0,19.0,32.0,100
23.0,9.5,57.0,25.0,41.0,100
45.0,3.6,77.0,31.0,50.0,100
9.0,5.9,97.0,36.0,59.0,100
31.0,8.3,2.0,42.0,68.0,100
20.0,4.4,22.0,48.0,77.0,100
38.0,9.3,69.0,13.0,58.0,21
26.0,3.3,89.0,18.0,67.0,21
49.0,5.7,13.0,24.0,76.0,21
6.0,8.0,33.0,30.0,85.0,21
28.0,4.1,53.0,35.0,94.0,21
17.0,6.4,73.0,41.0,4.0,21
40.0,8.8,93.0,47.0,13.0,21
12.0,4.9,17.0,13.0,23.0,21
34.0,7.2,37.0,19.0,32.0,21
23.0,9.5,57.0,25.0,41.0,21
45.0,3.6,77.0,31.0,50.0,21
9.0,5.9,97.0,36.0,59.0,21
31.0,8.3,2.0,42.0,68.0,21
20.0,4.4,22.0,48.0,77.0,21
27.0,5.6,30.0,50.0,82.0,21
26.0,5.300000000000001,30.0,49.0,79.0,21
26.0,5.1,31.0,50.0,80.0,21
26.0,5.2,30.0,49.0,80.0,21
25.0,5.0,32.0,49.0,80.0,21
26.0,5.2,30.0,49.0,79.0,21
25.0,5.1,31.0,49.0,79.0,21
