collision,dtc,envelope_id
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,10.966,3
0.0,10.213,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,7.812,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,12.034,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,3.848,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,7.565,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
0.0,-1.0,3
1.0,0.0,3
0.0,7.257,3
1.0,0.0,3
1.0,0.0,3
1.0,0.0,3
0.0,10.146,3
0.0,4.479,3
1.0,0.0,3
0.0,4.479,3
1.0,0.0,3
0.0,6.235,3
1.0,0.0,3
0.0,5.312,3
0.0,8.257,3
0.0,3.058,3
0.0,9.06,3
0.0,9.496,3
1.0,0.0,3
1.0,0.0,3
1.0,0.0,3
1.0,0.0,3
0.0,9.284,3
1.0,0.0,3
0.0,7.568,3
0.0,4.245,3
0.0,9.332,3
0.0,5.923,3
0.0,6.923,3
1.0,0.0,3
0.0,3.417,3
0.0,3.387,3
0.0,3.432,3
1.0,0.0,3
1.0,0.0,3
1.0,0.0,3
1.0,0.0,3
1.0,0.0,3
0.0,10.032,3
0.0,6.119,3
1.0,0.0,3
1.0,0.0,3
1.0,0.0,3
0.0,7.284,3
0.0,5.229,3
0.0,6.229,3
0.0,5.802,3
1.0,0.0,3
0.0,5.396,3
1.0,0.0,3
1.0,0.0,3
0.0,4.408,3
1.0,0.0,3
0.0,8.178,3
1.0,0.0,3
0.0,7.467,3
0.0,7.034,3
0.0,5.646,3
0.0,6.186,3
0.0,10.441,3
0.0,4.39,3
1.0,0.0,3
1.0,0.0,3
0.0,10.479,3
0.0,9.757,3
0.0,9.84,3
0.0,7.918,3
0.0,10.357,3
0.0,5.789,3
1.0,0.0,3
0.0,8.016,3
0.0,10.357,3
1.0,0.0,3
0.0,9.67,3
1.0,0.0,3
0.0,14.625,3
0.0,9.439,3
1.0,0.0,3
0.0,3.721,3
0.0,6.923,3
1.0,0.0,3
0.0,6.946,3
1.0,0.0,3
0.0,11.904,3
0.0,8.257,3
1.0,0.0,3
0.0,8.507,3
1.0,0.0,3
1.0,0.0,3
1.0,0.0,3
0.0,9.171,3
1.0,0.0,3
1.0,0.0,3
0.0,8.566,3
1.0,0.0,3
0.0,9.275,3
0.0,10.654,3
0.0,5.877,3
0.0,11.128,3
1.0,0.0,3
0.0,8.079,3
1.0,0.0,3
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,9.423,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
1.0,0.0,100
0.0,-1.0,4
0.0,-1.0,4
0.0,-1.0,4
0.0,-1.0,4
0.0,9.423,4
0.0,-1.0,4
0.0,-1.0,4
0.0,-1.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
0.0,12.59,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
0.0,14.729,4
0.0,14.729,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
0.0,-1.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
0.0,11.59,4
1.0,0.0,4
1.0,0.0,4
0.0,13.757,4
0.0,12.729,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
0.0,13.59,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
0.0,14.034,4
1.0,0.0,4
0.0,11.923,4
0.0,11.868,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
0.0,13.59,4
1.0,0.0,4
1.0,0.0,4
0.0,11.729,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
0.0,1.969,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
0.0,3.887,4
1.0,0.0,4
1.0,0.0,4
0.0,13.757,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
0.0,-1.0,4
0.0,10.423,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
1.0,0.0,4
0.0,10.479,4
0.0,10.423,4
0.0,14.312,4
1.0,0.0,4
1.0,0.0,4
0.0,10.34,4
0.0,11.034,4
1.0,0.0,4
1.0,0.0,4
0.0,11.034,4
1.0,0.0,4
0.0,-1.0,4
0.0,-1.0,100
0.0,-1.0,100
1.0,0.0,100
0.0,-1.0,5
0.0,-1.0,5
1.0,0.0,5
0.0,4.223,5
1.0,0.0,5
0.0,1.805,5
1.0,0.0,5
0.0,4.59,5
1.0,0.0,5
1.0,0.0,5
0.0,4.423,5
0.0,5.09,5
0.0,1.751,5
0.0,6.589,5
0.0,11.592,5
0.0,3.59,5
1.0,0.0,5
1.0,0.0,5
0.0,2.479,5
1.0,0.0,5
1.0,0.0,5
0.0,4.701,5
0.0,4.701,5
1.0,0.0,5
0.0,5.59,5
0.0,2.146,5
0.0,2.146,5
0.0,2.812,5
1.0,0.0,5
1.0,0.0,5
1.0,0.0,5
0.0,6.461,5
0.0,2.04,5
0.0,4.38,5
1.0,0.0,5
0.0,11.395,5
0.0,4.559,5
0.0,2.59,5
0.0,6.09,5
1.0,0.0,5
0.0,3.59,5
1.0,0.0,5
1.0,0.0,5
0.0,4.842,5
0.0,1.921,5
0.0,3.646,5
0.0,6.951,5
1.0,0.0,5
0.0,6.59,5
0.0,4.09,5
0.0,3.034,5
0.0,6.173,5
0.0,11.991,5
0.0,13.007,5
0.0,12.64,5
0.0,9.939,5
0.0,12.102,5
0.0,1.497,5
1.0,0.0,5
0.0,2.312,5
0.0,12.881,5
0.0,11.219,5
0.0,11.131,5
1.0,0.0,5
0.0,6.118,5
0.0,5.59,5
0.0,2.923,5
0.0,2.812,5
0.0,11.843,5
0.0,12.105,5
0.0,11.362,5
1.0,0.0,5
0.0,3.59,5
0.0,3.812,5
1.0,0.0,5
0.0,11.419,5
0.0,11.744,5
0.0,3.879,5
1.0,0.0,5
0.0,3.812,5
0.0,11.843,5
0.0,12.369,5
0.0,12.466,5
0.0,5.701,5
1.0,0.0,5
0.0,5.59,5
1.0,0.0,5
0.0,4.534,5
0.0,11.843,5
0.0,11.914,5
0.0,12.859,5
1.0,0.0,5
0.0,1.372,5
1.0,0.0,5
1.0,0.0,5
0.0,4.534,5
0.0,11.843,5
0.0,12.578,5
0.0,12.77,5
0.0,5.173,5
0.0,6.568,5
0.0,12.457,5
0.0,12.961,5
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,5.467,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,13.18,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,14.479,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,2.756,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,6.312,100
0.0,11.821,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,10.637,100
0.0,-1.0,100
0.0,-1.0,100
0.0,12.979,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,12.819,100
1.0,0.0,100
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,5.467,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,13.18,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,14.479,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,2.756,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,6.312,6
0.0,11.821,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,10.637,6
0.0,-1.0,6
0.0,-1.0,6
0.0,12.979,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,-1.0,6
0.0,12.819,6
1.0,0.0,6
0.0,5.934,6
0.0,6.384,6
1.0,0.0,6
0.0,2.814,6
0.0,11.399,6
0.0,5.038,6
0.0,8.297,6
0.0,8.971,6
0.0,4.726,6
0.0,2.803,6
1.0,0.0,6
0.0,7.726,6
0.0,6.462,6
0.0,5.474,6
0.0,5.354,6
0.0,5.808,6
0.0,10.306,6
0.0,7.509,6
0.0,5.489,6
0.0,6.429,6
0.0,4.511,6
0.0,4.85,6
0.0,5.269,6
0.0,7.531,6
0.0,7.853,6
0.0,6.303,6
0.0,9.144,6
0.0,5.833,6
0.0,4.863,6
0.0,4.352,6
0.0,6.243,6
0.0,4.635,6
0.0,4.884,6
0.0,3.854,6
0.0,3.835,6
0.0,4.325,6
0.0,6.969,6
0.0,7.876,6
0.0,5.752,6
0.0,7.264,6
0.0,7.259,6
0.0,8.037,6
0.0,5.501,6
0.0,3.772,6
0.0,6.768,6
0.0,6.573,6
0.0,8.724,6
0.0,5.047,6
0.0,7.905,6
0.0,7.287,6
0.0,8.116,6
0.0,7.784,6
0.0,6.608,6
0.0,6.793,6
0.0,4.35,6
0.0,5.334,6
0.0,3.939,6
0.0,5.616,6
0.0,5.549,6
0.0,5.976,6
0.0,5.384,6
0.0,7.191,6
0.0,3.518,6
1.0,0.0,6
0.0,5.325,6
0.0,5.463,6
0.0,4.282,6
0.0,3.884,6
0.0,7.617,6
0.0,10.777,6
0.0,8.997,6
0.0,7.761,6
1.0,0.0,6
0.0,3.776,6
0.0,4.595,6
0.0,2.775,6
0.0,4.019,6
0.0,5.859,6
0.0,5.125,6
0.0,5.886,6
0.0,5.139,6
0.0,6.199,6
0.0,6.644,6
0.0,6.733,6
0.0,8.603,6
0.0,6.286,6
0.0,3.456,6
1.0,0.0,6
0.0,6.969,6
0.0,8.583,6
1.0,0.0,6
0.0,11.49,6
0.0,8.008,6
0.0,3.382,6
0.0,3.057,6
0.0,4.004,6
0.0,6.784,6
0.0,6.916,6
0.0,9.231,6
0.0,9.015,6
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,-1.0,100
0.0,4.138,100
0.0,-1.0,100
0.0,-1.0,100
1.0,0.0,100
0.0,-1.0,7
0.0,-1.0,7
0.0,-1.0,7
0.0,-1.0,7
0.0,4.138,7
0.0,-1.0,7
0.0,-1.0,7
1.0,0.0,7
1.0,0.0,7
1.0,0.0,7
1.0,0.0,7
1.0,0.0,7
1.0,0.0,7
1.0,0.0,7
1.0,0.0,7
